business_id|name|address|state_|city|postal_code|latitude|longitude|stars|review_count|is_open|categories|hours|review_id|user_id|customer_stars|useful|funny|cool|text_|date_
fxeu4DNRXfEkNXZ3wc5HQg|Seize The Bagel|13215 SE Mill Plain Blvd, Ste C3|WA|Vancouver|98684|45.6181916|-122.5367474|4|174|1|Coffee & Tea, Food, Sandwiches, Restaurants, Bagels|{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0', 'Saturday': '6:0-16:0', 'Sunday': '6:0-16:0'}|w5CFmTODtV_E4ozzBOpkqA|w1YTaUl9VLqYL8GwYkahFg|1|1|0|0|Trying to support locals during this difficult time .. your other location on Mill Plain had a door sign stating change in open hours ... somebody was bright enough to post it.   CONSIDER DOING THE SAME AT YOUR MAIN LOCATION ... or make the effort to keep your operating hours updated online as well ... NOT EVERYBODY FOLLOWS YOU ON FACEBOOK!|11/30/2020 13:35
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|E86Eor5jojec--CmJ1O1Rw|8c4ONZJznJodoynZxh9eFw|5|0|0|0|Seems like a hole in the wall place but fantastic once you get in. Has lots of personality and the food is amazing. Enough for a family and fairly priced!|1/19/2020 16:02
Ln-8CbKGZGmF-GCqMoMcpA|bartaco|969 Marietta St NW|GA|Atlanta|30318|33.7787398|-84.409326|4|1254|1|Food, Tapas Bars, Restaurants, Mexican|{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}|ShzO6-WJpB6VxSGuydzYtg|SMLAMUZuSbGk5wTeaeme8w|4|0|0|0|i always love bar taco and it's a great place for a fast and casual weeknight dinner. it's a great place to bring visitors because it's quick, affordable, and delicious. they have wooden boards in between each booth and plexiglass between some of the tables. it actually blends in to the restaurant really well while keeping everyone safe. they enforce masks. you can order through the barcode on the table so that the stuff does not have to have contact with you during payment. we ordered a bunch of different things and they all came out as they were cooked. everything was delicious. we got a variety of tacos, street corn, cucumber salad, and churros. our guests enjoyed it as much as we do. parking is a little difficult. i heard there was a free garage next to it but it doesn't specifically say bar taco guests so we didn't park there. we paid to park across the street instead but plenty of street parking options|1/8/2021 15:02
6gyTKd8loGLcTtw947pdZw|Brooklyn Breakfast Shop|7800 South 1st|TX|Austin|78745|30.185397|-97.792181|4.5|59|1|Sandwiches, Breakfast & Brunch, Restaurants, Food Court|{'Monday': '9:0-12:0', 'Tuesday': '9:0-12:0', 'Wednesday': '9:0-12:0', 'Thursday': '9:0-12:0', 'Friday': '9:0-12:0', 'Saturday': '9:0-12:0', 'Sunday': '9:0-12:0'}|fu4zhvxHHBO4JH6BWtaTDQ|hizGc5W1tBHPghM5YKCAtg|5|34|19|33|I opened a steaming ball of tinfoil to find one of the most bad ass, beautiful breakfast sandwiches I have ever set eyeballs on. The jalapeno cheddar Rosens bagel was monstrous and the cheddar and jalapeno were not just cute descriptors; they each had their shining moments - the jalapeno was spicy and the cheddar was SHARP. The egg was solid (not runny) and it needed to be to carry the weight of the rest of the ingredients. The bacon was plentiful and crispy but meaty. I was in awe and bow down to this $10 siren of a 'wich.|12/31/2020 0:52
_Rrpjd7Z7isi8QFAv3kQ2g|Saxon Pub|2500 Hwy 71 E|TX|Austin|78617|30.20225826|-97.66556427|2|85|1|American (New), Food, Pubs, Restaurants, Nightlife, Bars, Beer, Wine & Spirits|NULL|4G4dSZRBLnCSIG7EDRWfvw|GGfuVLJw8oo2eDavsbADIg|5|0|0|0|I was passing through Austin this past week and experienced a lay over . I wanted a drink I found Saxon bar and OMG... I had the best experience ever in the airport. LaLa and the manager Roxann just made my day. Everyone stop there when you are passing through make sure you ask for them ....|1/24/2020 22:54
2sv_Enskt7Gt9vXyxlE3aA|On Deck Burger Bar|1 Broadway|MA|Everett|2149|42.394224|-71.071434|3|69|1|Nightlife, Sports Bars, Bars, Restaurants, Burgers|{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}|3mSDwgI_NpLlXWnRcJxZ5w|0f5LvJJCr40mABV6KqAImg|4|0|0|0|A cozy space on the 2nd floor of Encore right above the casino games area.  My friend loved the sports bar feel and all the giant TVs around the venue.  We ordered...Lobster Roll: 4/5.  I loved the butter bread and the creamy lobster.  Portions are pretty generous and I was so full! Beef Sliders: 5/5. Even better than the lobster rolls.  Great flavor and juicy patties. It came with a large side of fries.  Probably the best fries I've had!! I'm coming back for this. They also make really good drinks! We got Moscow Mules and they were perfect!  My rosé was drier than I'd like but no complaints.  I noticed a lot of guests ordered the milkshakes and I wish I had.  They looked so decadent and delicious.  The service was impeccable and my friend and I had the best time!   (I came here for the Yelp Elite 2020 event, thank you so much Encore)!|1/31/2020 22:17
mOnesB4IF9j6-ZmHoOHOig|Pho Van|8557 Research Blvd|TX|Austin|78758|30.3611162|-97.715703|4|364|1|Vietnamese, Restaurants|{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}|BNzchFDl6QHYVZKTlH1lDw|L9r4ngIr5PF24BujjqbmoQ|5|0|0|0|Sooo yummy!! Probably THE best Pho restaurant in Austin and that says a lot coming from a Houstonian!! Service is fast and orders are always accurate every time that I go. Will definitely come back here again!|8/9/2020 22:19
J8Ha6yIvGoU-E31jnCq7Ew|Barley Swine|6555 Burnet Rd, Ste 400|TX|Austin|78757|30.34127377|-97.73838864|4.5|1086|1|Restaurants, Nightlife, American (New), Bars, Gastropubs|{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}|gEo6TxdwVy9DfU8hfoms3A|i-cFww_bZTL9kyajfhHXxw|5|0|0|0|Service - A+Cocktails - A+Food - A+++++++This will always be my favorite place to celebrate a special occasion. The service is amazing from beginning to end and the food has NEVER disappointed. I have an allergy to almonds and their special attention to allergies has always put me at ease. I've always gone with the tasting menu and some of my favorite dishes have been things I never would have ordered on my own. The photos are from my favorite and most memorable visit in 2017. The two visits after that have been just as fantastic. I hope to visit again soon!|2/6/2020 12:04
ymJwVeulnh34SSYPXuIMzA|The COOP: A Southern Affair|610 W Morse Blvd|FL|Winter Park|32789|28.597366|-81.357219|3.5|796|1|Soul Food, Comfort Food, Breakfast & Brunch, Restaurants, Gluten-Free, Southern|{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-16:0'}|0HAZqK_p6o4Y0Dvnmiwazg|jHJGTeozzGGpI83z4js_zg|2|0|0|0|Food is usually good here and i usually have a great experience but the last few time i have seen a degrade if food quality last time my food was cold this time i got a chicken breast with a bone in it like come on guys i like this place dont ruin it soni dont want to come back|3/12/2020 13:47
brXZUXjW9jGX3BQHkynndQ|Aurora Venezuelan Food|10901 Domain Dr|TX|Austin|78758|30.3961942|-97.7279217|5|23|1|Latin American, Restaurants, Food, Venezuelan, Food Trucks|{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}|si2TTs8yAqKjPvfvzNA5UA|InF2s9B0lcQxOuI45B83AA|5|0|0|0|Absolutely wonderful. I tried the Pabellon (a combo bowl) and the Arepas (a round flat-bread sandwich), both were rich but subtle in taste. The plantains added a nice sweet accent and the chicken was minced finely almost like coconut flakes. Excellent value.|4/15/2020 22:45
2sv_Enskt7Gt9vXyxlE3aA|On Deck Burger Bar|1 Broadway|MA|Everett|2149|42.394224|-71.071434|3|69|1|Nightlife, Sports Bars, Bars, Restaurants, Burgers|{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}|6xHvKL_xHWuetbtrs-u-4g|l7xPFgjScOpCMcLYZ7kvXQ|5|0|0|0|Came her with 4 friends. Not looking for a meal, just apps. GUS! Is a awesome. Helped us make some choices on food and snacks. Also super helpful with drinks and keeping us happy.  Fellow industry people coming to dine.  Had an awesome experience.  Good job Gus|1/4/2020 4:35
R1RTo1t_ODOj66Ngfu8seA|Atlas Pizza|710 N Killingsworth|OR|Portland|97217|45.5624529|-122.6743415|3.5|64|1|Restaurants, Food Delivery Services, Food, Salad, Pizza|{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}|JFjw0RV0lGaK5erHpZaVtQ|u7UD0vjuT08f_nfFVAIsiw|5|0|0|0|One of my favorite go-to spots for a slice. Super convenient and an awesome part of the north Portland community.|6/6/2020 21:08
wyshR3Fo6Sk3oEGT8uEg_Q|E-Gyu Revolving Sushi BBQ|5979 Buford Hwy, A2-5|GA|Atlanta|30340|33.913049|-84.261051|3.5|71|1|Sushi Bars, Korean, Barbeque, Restaurants|{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}|0DRjLrpyWYChsLc82rNZ-A|gdsF3_bEfTjqvzrEOcBreQ|4|1|1|1|Another great restaurant on Buford Hwy. Not going to lie, it took us a minute to get the hang of the menu in the tablet but after we did, ordering was a breeze and delivery was fast. There is a conveyor belt that goes around with dishes to just grab and eat and like a small train looking object that brings your ordered food to your table (located on top of the belt).When we were there, we did the all you can eat, which was around $25 so everything on the belt was up for grabs. The meal was delicious and almost all side dishes were great. I think Sushi also used to be unlimited but when we went, it was not.The place is nice, clean and modern but it is not ideal for large groups. Our group (of 9) had to be divided between 2 tables since there were no options to sit us all together. Even though the tables were not too far, it still made it harder for shared conversation. Nonetheless,  the restaurant employees were very kind and service was great. Definitely a place worth visiting again.|5/25/2020 13:35
2I1zJBC3QVMM0o3Awa_SfA|Cafe At Pharr|4300 Paces Ferry Rd SE, Ste 244|GA|Atlanta|30339|33.865785|-84.46692|3.5|31|1|Salad, Cafes, Sandwiches, Restaurants, American (New)|{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-15:0'}|JUAMIZZds80DC3FR4lQyWg|cqn_tTs1GT5NwJZwQb23lg|5|0|0|1|Ordered delivery during the pandemic and the food arrived fresh and prepared perfectly. The meat on the sandwiches was real turkey not the pressed kind you find at cheap sandwich shops. They included these cute and yummy pastry rolls free of charge and the side order of grapes were all fresh and ripe. As for the Uber Eats delivery it was on time and easy. The food was so good a nice change from fried. We will order again.  Update 4/17/2020: We were going to order sandwiches from a certain bagel shop but then we were informed the bagel shop was out of Turkey?! Remembering we had a good experience here we quickly changed our order to get Turkey club sandwiches from Cafe at Pharr. They arrived ahead of schedule and as ordered. Sad about my bagel fix but these guys totally saved me.|4/17/2020 17:50
S9NvWyHUPsuYK7ObMV43pA|Desta Ethiopian Kitchen|3086 Briarcliff Rd NE|GA|Atlanta|30329|33.83789545|-84.31039135|4.5|1740|1|Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '10:0-17:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-20:0', 'Sunday': '11:0-21:0'}|aSj8KPlcRT2Wy8_v0l8Rkg|IjySGQ_KYUVEebB6wh5AWw|5|0|0|0|This place is definitely worth going, if you are looking to try something new! Service is always good too. And it has the best patio dining.|6/28/2020 3:42
mLr1_UNkNL3jPieFim7OJg|Hat Yai|605 SE Belmont St|OR|Portland|97214|45.5166274|-122.6595873|4|89|1|Restaurants, Thai|{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}|TpJr0NXz_Lx60AtRrAOTXQ|OQBMu7x0V4Oz3iFv3x0i5Q|4|1|1|1|With their Belmont location, Hat Yai has finally become a lot more convenient to go to for me. I liked this spot a lot. The menu is straight forward with the focus on fried chicken and roti, though they do have some other delicious sounding menu items as well as specials. Located in one of the brand new apartment buildings around the SE Belmont and Grand area, Hat Yai is simply decorated, with plastic tablecloths covering the table tops and metal folding chairs to supplement the seating along the wooden booths that run against the wall. This is quick casual dining at its finest. You order at the counter, grab your drinks and seat yourself. We got the Hat Yai combination and the trout special. They brought out the food as it was ready, with the combination on a metal tray. We dug right in, using a combination of our hands and utensils. The fried chicken was crisp and very flavorful - the curry sauce (just sauce) was creamy and spicy. It was so good with the sticky rice and wings. I could eat a bowl of curry sauce and rice by itself! I thought the roti was good, but a little oily. The trout came pan-fried with a thick layer of delicious herbs and spices on top of it, paired with fresh green lettuce and more herbs! It came with steamed jasmine rice and was just as addictive as the curry sauce. I'd get both orders again. To wash down the spice (it wasn't super spicy but it did have a bit of a kick) we shared a cocktail, the coconut mango horchata. Sweet and creamy, it was a good way to cut the heat, though it wasn't very strong. My only complaint about this place was that they started to turn up the music really loud as it started to get busier (but not enough for a wait to form). I don't want to be blasted by music when it's only 6pm on a Sunday and I'm just trying to eat. Bring ear plugs if you're sensitive, I guess.|2/21/2020 1:15
BtxzDV1dZ-1hAjN5eUsKrg|Top Burmese|413 NW 21st Ave|OR|Portland|97209|45.5258365|-122.6946979|4.5|193|1|Comfort Food, Restaurants, Tapas/Small Plates, Salad, Vegan, Food, Food Delivery Services, Caterers, Event Planning & Services, Burmese, Indian, Asian Fusion|{'Monday': '16:0-19:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}|vghwROweGeL8MYl2bm4Fsg|PD1zE_QtBE5JlRn7BOMLMA|5|0|0|0|This restaurant is amazing.  It is small and simple, but the food is delicious.  I ordered the pumpkin curry with jasmine rice and the Burmese lemonade.  Absolutely loved it and the young server was terrific. It was open for outdoor and indoor dine-in.|7/21/2020 2:41
EZgqy67WKFlUQlqscPzByg|PDX Sliders|3111 SE Division St|OR|Portland|97202|45.50491473|-122.6335288|4.5|317|1|Burgers, Sandwiches, Restaurants|{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}|2H9RTO3-UMS95GoD7WSuYw|ZfHoZjAEB6qwf2qLquYETA|3|0|1|0|Our party rated the burgers average. They weren't bad, just didn't live up to the hype. Fries were also average and not super warm. The guy taking our order was not helpful or friendly. In the middle of taking our order he would stop and shout at an employee. He may have been the manager. I wouldn't go back to this place. Too many other good choices in Portland!|7/25/2020 21:25
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|mGtWrd74KSgp5p9DgTMCuQ|wZJHAWOh30KymbZhKZPmGA|5|1|0|0|Absolutely amazing! Beef Ribs & Brisket are the best I've ever had. I cannot wait to go back. Love it.|9/2/2020 16:52
iYfuYV4F2JEFAW47YJtIqA|Friar Tuck|601 Cagan Park Ave, Ste 401|FL|Clermont|34714|28.35501777|-81.67861518|4.5|89|1|Breakfast & Brunch, Tea Rooms, American (New), Cafes, British, Food, Bakeries, Restaurants|{'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '9:0-23:30', 'Saturday': '9:0-23:30', 'Sunday': '9:0-18:0'}|SZi9-6PXAHyVQ9TylMPqVQ|swaKra2GQXMSPrrCVzGxDw|5|0|0|0|First time here and the food was amazing!!  Fish and chips are the best!!!  Ambiance is great. Can't wait to go back.  A definite MUST for the four corners area.|12/13/2020 22:36
